,alg_name,dataset_name,Accuracy__test_median,Accuracy__test_mean,time__train_median,time__train_mean,Accuracy__test_mean_min,Accuracy__test_mean_max,normalized_Accuracy__test_mean,Accuracy_rank_mean,normalized_F1__test_mean,F1_rank_mean,F1__test_mean_min,F1__test_mean_max,normalized_Log Loss__test_mean,Log Loss_rank_mean,Log Loss__test_mean_min,Log Loss__test_mean_max,alg_type
32,CatBoost,openml__colic__27,0.8220720720720721,0.8233483483483484,0.8678570170000457,2.340437157500019,0.6304804804804804,0.8478228228228228,0.8873920552677029,17.0,0.8873920552677029,17.0,0.6304804804804804,0.8478228228228228,0.007918250185399595,4.0,0.3844512063590906,2.8512132121244216,gbdt
33,CatBoost,openml__collins__3567,1.0,1.0,46.872541024,47.032821509,0.37,1.0,1.0,1.0,1.0,1.0,0.23329290469088693,1.0,0.0006860248729626017,4.0,1.4660717084780227e-14,11.14963528276762,gbdt
34,CatBoost,openml__credit-approval__29,0.8840579710144928,0.8753623188405797,1.3883608675000012,1.517310336699997,0.6333333333333333,0.8768115942028987,0.9940476190476185,2.0,0.9940476190476185,2.0,0.6333333333333333,0.8768115942028987,0.0,1.0,0.31434855611476326,1.3555833218990396,gbdt
35,CatBoost,openml__cylinder-bands__14954,0.7962962962962963,0.8055555555555556,2.815321898499974,3.8501179027000028,0.5388888888888889,0.825925925925926,0.9290322580645162,2.0,0.9290322580645162,2.0,0.5388888888888889,0.825925925925926,0.052607291818776415,6.0,0.39541607788856636,1.571265194194161,gbdt
36,CatBoost,openml__dermatology__35,0.972972972972973,0.9808558558558559,136.93913751400004,145.57694819249986,0.7513513513513514,0.9808558558558559,1.0,1.0,1.0,1.0,0.7415627718640686,0.9803048792179225,0.04048695549408394,10.0,0.05720547909224187,1.1141330458122574,gbdt
37,CatBoost,openml__diabetes__37,0.7662337662337663,0.7668489405331511,0.5699058314999927,0.6648019963999976,0.6510594668489406,0.7733424470266576,0.9468977082168814,2.0,0.9468977082168814,2.0,0.6510594668489406,0.7733424470266576,0.004406519130453537,3.0,0.4826587770266064,1.850827465941077,gbdt
38,CatBoost,openml__dna__167140,0.9576161747599614,0.9579404980185722,1.292811720000003,1.4975763619999989,0.828329488771909,0.9610752942568166,0.9763849695529488,9.0,0.9798108056935356,11.0,0.8303895654832454,0.9605470891239282,0.017303292851807105,6.0,0.11944780769263978,0.7196292164788384,gbdt
39,CatBoost,openml__dresses-sales__125920,0.63,0.62,0.7749499234999888,1.0602162473999954,0.492,0.628,0.9411764705882353,4.0,0.9411764705882353,4.0,0.492,0.628,0.006763659870394739,6.0,0.6613733446138725,2.0999703396074216,gbdt
40,CatBoost,openml__ecoli__145977,0.8529411764705882,0.8721033868092691,1.2104634669999523,1.2708849378000016,0.4256684491978609,0.8811051693404635,0.9802348336594912,2.0,0.9805748509975246,3.0,0.2543311812152327,0.8717904517230373,0.015275568900951683,9.0,0.4780653914987025,11.419077257736388,gbdt
41,CatBoost,openml__elevators__3711,0.8951807228915662,0.8956569859909802,3.186073645999997,3.74313874019999,0.6909452275648706,0.903126792885829,0.9647952126116635,4.0,0.9647952126116635,4.0,0.6909452275648706,0.903126792885829,0.022915356104177855,4.0,0.23887561586407266,1.0163597604128813,gbdt
42,CatBoost,openml__eucalyptus__2079,0.6689189189189189,0.6696964087375046,1.4387418799999523,3.020298796500007,0.25124028137726767,0.6888189559422436,0.9562991792875877,5.0,0.9627175724036605,4.0,0.10485187058655496,0.6824074813560665,0.0,1.0,0.7150712941921518,25.861244497119124,gbdt
43,CatBoost,openml__fertility__9984,0.9,0.8800000000000001,0.02614085699999965,0.1896343985000001,0.5,0.8800000000000001,1.0,1.0,1.0,1.0,0.5,0.8800000000000001,0.011864236712751412,21.0,0.3652273532191467,8.602917366549374,gbdt
44,CatBoost,openml__fri_c0_100_5__3620,0.8,0.8400000000000001,0.3321577874999999,0.7493382224000014,0.45999999999999996,0.9200000000000002,0.826086956521739,16.0,0.826086956521739,16.0,0.4600000000000001,0.9200000000000002,0.02394785050914554,18.0,0.2701603808248162,7.693791163548086,gbdt
45,CatBoost,openml__fri_c3_100_5__3779,0.8500000000000001,0.82,0.08255918700000014,0.21488742129999974,0.52,0.89,0.8108108108108106,8.0,0.8108108108108106,10.0,0.52,0.89,0.025171263854492573,14.0,0.30291682092094285,7.994757806795296,gbdt
