,alg_name,dataset_name,Accuracy__test_median,Accuracy__test_mean,time__train_median,time__train_mean,dataset_name_count,Accuracy__test_mean_min,Accuracy__test_mean_max,normalized_Accuracy__test_mean,Accuracy_rank_mean,Accuracy_rank_median,F1__test_median,F1__test_mean,F1__test_mean_min,F1__test_mean_max,normalized_F1__test_mean,F1_rank_mean,F1_rank_median,Log Loss__test_median,Log Loss__test_mean,Log Loss__test_mean_min,Log Loss__test_mean_max,normalized_Log Loss__test_mean,Log Loss_rank_mean,Log Loss_rank_median
0,CatBoost,openml__APSFailure__168868,0.9941447368421052,0.9940131578947369,6.412328214999889,7.276400695999951,10,0.9703026315789474,0.9945,0.9798803697661767,3.0,3.0,0.9941447368421052,0.9940131578947369,0.9703026315789474,0.9945,0.9798803697661767,3.0,3.0,0.01832884799205215,0.018939389057698392,0.01765164126071714,0.624879178197398,0.0021207005918697846,3.0,2.0
1,CatBoost,openml__Amazon_employee_access__34539,0.9469026548672568,0.9473588070628047,1.7084390784999641,1.7295670454999907,10,0.9289267652633535,0.9521499793394819,0.7936903883772883,5.0,4.0,0.9469026548672568,0.9473588070628047,0.9289267652633535,0.9521499793394819,0.7936903883772883,5.0,4.0,0.15696943784723505,0.15634732149068303,0.1556148625533225,1.0206504689862201,0.0008467384832642259,2.0,2.0
2,CatBoost,openml__Australian__146818,0.8695652173913043,0.872463768115942,1.347650415500004,1.3936433296000044,10,0.6014492753623188,0.872463768115942,1.0,1.0,3.0,0.8695652173913043,0.872463768115942,0.6014492753623188,0.872463768115942,1.0,1.0,3.0,0.2901503756090601,0.3026770878904542,0.3026770878904542,1.682198180286101,0.0,1.0,1.0
3,CatBoost,openml__Bioresponse__9910,0.7989397163120567,0.7955212765957447,5.815126114999998,6.748841987500006,10,0.7272716312056737,0.7968475177304964,0.980938207172127,2.0,2.0,0.7989397163120567,0.7955212765957447,0.7272716312056737,0.7968475177304964,0.980938207172127,2.0,2.0,0.4550716669921055,0.4561019356805464,0.45171798904157245,0.9671325677599034,0.008505670619320492,4.0,1.0
4,CatBoost,openml__Census-Income__168340,0.9588686374647211,0.9586581359364181,830.8256286279993,857.9219200076998,10,0.9432380577051156,0.9586581359364181,1.0,1.0,1.0,0.9588686374647211,0.9586581359364181,0.9432380577051156,0.9586581359364181,1.0,1.0,1.0,0.10967281959793329,0.10942493164635725,0.1091083088499506,0.47482296939130864,0.0008657645715869385,2.0,2.0
5,CatBoost,openml__Click_prediction_small__190408,0.8396545067914764,0.8385651255356125,14.031592825999951,16.12621326799999,10,0.5663078848560701,0.8385651255356125,1.0,1.0,1.0,0.8396545067914764,0.8385651255356125,0.5663078848560701,0.8385651255356125,1.0,1.0,1.0,0.4118415689683058,0.4098558374820949,0.409301435228003,14.97919499040396,3.8051221993655e-05,2.0,2.0
6,CatBoost,openml__Fashion-MNIST__146825,0.8743571428571428,0.874157142857143,118.23079375249995,108.4246265962001,10,0.1,0.9023714285714286,0.9648363778798562,10.0,10.0,0.8732528973120295,0.8731853692369261,0.0181818181818181,0.9018090606708572,0.9676065991884738,10.0,10.0,0.3488095092030312,0.3475445882561093,0.2688427708954021,31.058348509039206,0.0025561247403594035,5.0,5.0
7,CatBoost,openml__GesturePhaseSegmentationProcessed__14969,0.615501519756839,0.6160219493086234,11.644987057999998,7.844962246800003,10,0.29879475694145347,0.6998888382986928,0.7909046957106,4.0,4.0,0.604683981415469,0.6038239349568475,0.13747871662171016,0.6904743851919298,0.8433071809420883,4.0,4.0,0.977366868083131,0.9779596809946007,0.8197808956684158,5.715574723206497,0.03230911899035735,4.0,4.0
8,CatBoost,openml__Internet-Advertisements__167125,0.9695121951219512,0.9731604758708137,3.39530571599993,3.309501969199998,10,0.847656075184605,0.9752992839561422,0.9832438552280782,8.0,13.0,0.9695121951219512,0.9731604758708137,0.847656075184605,0.9752992839561422,0.9832438552280782,8.0,13.0,0.0997945601522017,0.08995288437092677,0.08995288437092677,0.6698850977566211,0.0,1.0,4.0
9,CatBoost,openml__JapaneseVowels__3510,0.9859437751004017,0.9866474926788398,30.916325235499585,28.63062404170027,10,0.1521926220428353,0.9896599436864811,0.9964029032180872,5.0,6.0,0.9853971656002618,0.9860252405734584,0.0442111229906617,0.9896455778993914,0.996170715688289,5.0,6.0,0.045013641215830846,0.04421187896415045,0.034225731733306494,2.3584350810797114,0.004296578203530667,4.0,4.0
10,CatBoost,openml__LED-display-domain-7digit__125921,0.72,0.728,0.6964047699999867,1.113755037399994,10,0.4600000000000001,0.736,0.9710144927536232,6.0,2.0,0.7132185592185591,0.7210124431124431,0.388893239182558,0.7316089022089022,0.96908090221822,8.0,7.0,0.7968461977644126,0.8274094934397457,0.8274094934397457,3.652655193113386,0.0,1.0,1.0
11,CatBoost,openml__MagicTelescope__3954,0.8874868559411146,0.8861724500525762,4.795357099499995,7.050301317600021,10,0.6159305993690851,0.8861724500525762,1.0,1.0,1.0,0.8874868559411146,0.8861724500525762,0.6159305993690851,0.8861724500525762,1.0,1.0,1.0,0.285359516636637,0.2854458901836911,0.2819302531508671,1.0724567081357108,0.004447209844345291,2.0,2.0
12,CatBoost,openml__MiceProtein__146800,0.9814814814814816,0.9805555555555555,2.0736271294999895,3.3071409763000057,10,0.437037037037037,0.9981481481481481,0.9686468646864687,10.0,9.0,0.9814432725639621,0.9805394291192447,0.3355349304088639,0.9981467764060357,0.9734273581235281,10.0,12.0,0.1116375566010589,0.11700779323535615,0.011986852568435496,2.8651770281177256,0.036808251187358115,12.0,12.0
13,CatBoost,openml__MiniBooNE__168335,0.9427571889896971,0.9428128096865382,8.844148141499971,7.955771183700006,10,0.7478382971513192,0.9462264851035804,0.98279295026444,4.0,4.0,0.9427571889896971,0.9428128096865382,0.7478382971513192,0.9462264851035804,0.98279295026444,4.0,4.0,0.1419075526838259,0.14199773917933461,0.13825809204516343,0.623800435914151,0.007702000003485266,3.0,3.0
14,CatBoost,openml__PhishingWebsites__14952,0.9611035650871839,0.9605606604862004,5.313640600500037,5.994809734300011,10,0.8426065148552118,0.9729533682996081,0.904925147896307,18.0,18.0,0.9611035650871839,0.9605606604862004,0.8426065148552118,0.9729533682996081,0.904925147896307,18.0,18.0,0.0856870653896418,0.08813441165769934,0.07000450075671823,0.45310091765815513,0.04732466841538112,9.0,8.0
15,CatBoost,openml__Satellite__167211,0.9941176470588236,0.9935294117647059,0.7455701290000007,1.8813299843999958,10,0.9852941176470589,0.9949019607843137,0.8571428571428588,9.0,2.0,0.9941176470588236,0.9935294117647059,0.9852941176470589,0.9949019607843137,0.8571428571428588,9.0,2.0,0.02476654117270025,0.02392801284515783,0.01903966647713099,0.272439568851759,0.01929103493023402,15.0,16.0
16,CatBoost,openml__SpeedDating__146607,0.8675417661097853,0.8663183662529264,20.61454468049942,34.47573355979976,10,0.7992341097737972,0.8710900676640918,0.9335935174860434,5.0,5.0,0.8675417661097853,0.8663183662529264,0.7992341097737972,0.8710900676640918,0.9335935174860434,5.0,5.0,0.31099365522422023,0.3098468511847738,0.30016409710038794,1.0272143276188477,0.013317861239767536,4.0,5.0
17,CatBoost,openml__acute-inflammations__10089,1.0,1.0,0.20270560600000032,0.19936409429999996,10,0.5166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.5166666666666667,1.0,1.0,1.0,1.0,0.00097104029405045,0.00105493562615063,9.992007221626413e-16,3.0767213631945447,0.0003428765564439337,7.0,9.0
18,CatBoost,openml__ada_agnostic__3896,0.8554215133018541,0.8542304886943837,0.40638998299998974,0.9861071167999966,10,0.7518637951552842,0.8575214019732045,0.9688530397580173,4.0,5.0,0.8554215133018541,0.8542304886943836,0.7518637951552842,0.8575214019732045,0.9688530397580162,4.0,5.0,0.3237258468919082,0.32144065704958596,0.31815340920727564,1.0030827114211502,0.004799397297918284,4.0,3.0
19,CatBoost,openml__adult-census__3953,0.8699324324324325,0.8705200724351784,2.9230148604999613,2.8185693418000115,10,0.24080955100298046,0.871441467215953,0.9985389341118227,3.0,2.0,0.8699324324324325,0.8705200724351784,0.24080955100298046,0.871441467215953,0.9985389341118227,3.0,2.0,0.2856356981206659,0.2853972834412677,0.2796462000579491,26.221509159059895,0.00022169122519872603,4.0,4.0
20,CatBoost,openml__adult__7592,0.8707002457002457,0.8714629601221209,2.181893858999988,2.743549260799984,10,0.23928176478330004,0.8726094983976254,0.9981896604006881,4.0,4.0,0.8707002457002457,0.8714629601221209,0.23928176478330004,0.8726094983976254,0.9981896604006881,4.0,4.0,0.2829226268070258,0.28246819443591675,0.27588303821964427,26.274277025680664,0.0002532908847926718,4.0,4.0
21,CatBoost,openml__airlines__189354,0.6632893321962253,0.6630613056564857,6.920801889500069,6.949461351799982,10,0.5691021125127298,0.6714672070302188,0.9178831279025786,4.0,4.0,0.6632893321962253,0.6630613056564857,0.5691021125127298,0.6714672070302188,0.9178831279025786,4.0,4.0,0.6109554453099446,0.6109516341640067,0.603541616005167,1.0759396655397864,0.015685962645568974,4.0,4.0
22,CatBoost,openml__analcatdata_authorship__3549,0.976330532212885,0.9797899159663865,1.2634012835000008,1.4049548232000006,10,0.9215406162464985,0.9976330532212885,0.7655070863243147,31.0,30.0,0.9758705787328209,0.9782737000110282,0.8915616715148607,0.9976232528964333,0.8175630361780848,32.0,33.0,0.036243029399339155,0.04455323473783902,0.00747353889535156,1.8298015093446858,0.020347432758409927,17.0,19.0
23,CatBoost,openml__analcatdata_boxing1__3540,0.7916666666666667,0.8,0.16808023750000034,0.42834311799999963,10,0.45,0.8416666666666668,0.8936170212765956,6.0,8.0,0.7916666666666667,0.8,0.45,0.8416666666666668,0.8936170212765956,6.0,8.0,0.46053721659437075,0.582696171223439,0.4182533814144941,9.158647125700975,0.01881411691738026,8.0,5.0
24,CatBoost,openml__analcatdata_chlamydia__3739,0.9,0.93,0.28940546799999994,0.408898043099999,10,0.63,0.9400000000000001,0.967741935483871,2.0,6.0,0.9,0.93,0.63,0.9400000000000001,0.967741935483871,2.0,6.0,0.180369283471829,0.2610423108649197,0.16422154191415753,8.30463061222827,0.011893845642701364,11.0,4.0
25,CatBoost,openml__analcatdata_dmft__3560,0.1950158227848101,0.2070886075949367,1.2762759265000057,1.8588638349999935,10,0.17191455696202532,0.24335443037974686,0.49235880398671056,24.0,28.0,0.1740202021225689,0.18360266563716165,0.10866837527427793,0.2245984468170374,0.6463749169277885,26.0,28.0,1.7670531494345552,1.7614026507759277,1.759145862947913,7.724956491037321,0.00037828686974889636,2.0,9.0
26,CatBoost,openml__anneal__2867,0.9944444444444445,0.9922097378277153,26.875875487500004,28.111793089299727,10,0.7616978776529338,0.9922097378277153,1.0,1.0,1.0,0.989126811351168,0.9907139142304204,0.6585388620297088,0.9907139142304204,1.0,1.0,1.0,0.01794426280271345,0.03166910947622686,0.03166910947622686,8.107068899440577,0.0,1.0,1.0
27,CatBoost,openml__arrhythmia__5,0.7033816425120774,0.7169565217391305,1.284165153000032,3.4441584255000186,10,0.5111111111111111,0.7323188405797102,0.9305525223848002,5.0,8.0,0.6609932996464731,0.6783836518489192,0.38110109934972153,0.6910345782254356,0.9591818011322699,3.0,5.0,0.9380817570198926,0.9783943971411938,0.9323204471731495,13.783121345344933,0.003585297938480936,3.0,3.0
28,CatBoost,openml__artificial-characters__14964,0.8561643835616438,0.8545702670533283,12.51450345799958,12.465605109099851,10,0.31718816784894893,0.9544926408436532,0.8432109328830097,5.0,5.0,0.8558540790154444,0.8545765643720505,0.30057488363056006,0.9544798343526277,0.8472205021995015,5.0,5.0,0.42096029112995415,0.42296649602241737,0.147858435277111,6.514097002962319,0.04321359588089342,5.0,5.0
29,CatBoost,openml__audiology__7,0.7391304347826086,0.7523715415019763,5.370373662500004,159.02555739919907,10,0.2604743083003952,0.80098814229249,0.9100548446069471,7.0,10.0,0.6894834633965068,0.714320378786782,0.11370462134638863,0.7807073865967146,0.900469666291387,7.0,12.0,2.2477580298614033,2.4275415433154524,0.9129343867132149,8.81649460420829,0.1916360620938334,13.0,10.0
30,CatBoost,openml__autos__9,0.7619047619047619,0.7804761904761904,2.7734758670000765,5.189049306700026,10,0.22571428571428567,0.8152380952380952,0.9410339256865913,6.0,6.0,0.7417149517149517,0.7683838410266981,0.09679439587448738,0.7998195402481116,0.9552850997251003,6.0,6.0,0.6319452868307545,0.6015017357739689,0.6015017357739689,25.10118695323179,0.0,1.0,1.0
31,CatBoost,openml__balance-scale__11,0.9193548387096774,0.9072196620583718,0.9861356229999956,0.9947583356999985,10,0.7856374807987712,0.9887608806963646,0.5985631459541216,18.0,14.0,0.8810597776562785,0.875507174782346,0.7655894754511081,0.9893091885791376,0.49131879258371186,19.0,18.0,0.2860948114600682,0.2782254734661212,0.04912004434258129,2.5339795966280407,0.09220055472061561,17.0,17.0
32,CatBoost,openml__bank-marketing__14965,0.90687900906879,0.9073235266236555,2.2131349925000023,2.7085278069999914,10,0.8652757572137926,0.9091150531389169,0.9591342315733962,6.0,7.0,0.90687900906879,0.9073235266236555,0.8652757572137926,0.9091150531389169,0.9591342315733962,6.0,7.0,0.20037555863953885,0.2015575154700718,0.19710418311115363,0.9484722657099223,0.005926965041575051,8.0,8.0
33,CatBoost,openml__bank-marketing__9899,0.8906088222078963,0.8967058352380395,1.0971640785000147,1.2893915941000034,10,0.8803390376838773,0.9000214889917755,0.8315426416218039,5.0,14.0,0.8906088222078963,0.8967058352380395,0.8803390376838773,0.9000214889917755,0.8315426416218039,5.0,14.0,0.23083147540503296,0.22913152857584515,0.22913152857584515,0.9522492460201747,0.0,1.0,3.0
34,CatBoost,openml__banknote-authentication__10093,1.0,0.994895800275045,0.8180276295000004,0.8382617720999963,10,0.6721305405691315,1.0,0.9844322196589608,24.0,1.0,1.0,0.994895800275045,0.6721305405691315,1.0,0.9844322196589608,24.0,1.0,0.01331108465894615,0.01368655840701602,8.007381253525238e-07,0.6304866544461047,0.021706684754943712,18.0,20.0
35,CatBoost,openml__blood-transfusion-service-center__10101,0.7785585585585586,0.7807927927927928,0.5281447544999978,0.6346750035999996,10,0.754036036036036,0.7887927927927928,0.7698289269051324,9.0,8.0,0.7785585585585586,0.7807927927927929,0.754036036036036,0.7887927927927929,0.7698289269051332,9.0,8.0,0.4848952056536076,0.4830812685379991,0.47410284991419205,1.3242577453603528,0.010560920923821984,10.0,12.0
36,CatBoost,openml__blood-transfusion-service-center__145836,0.7785585585585586,0.7807927927927928,0.5880604969999998,0.6596259421000014,10,0.754036036036036,0.7981621621621622,0.6063699469171092,11.0,11.0,0.7785585585585586,0.7807927927927929,0.754036036036036,0.7981621621621622,0.6063699469171118,11.0,11.0,0.4848952056536076,0.4830812685379991,0.4733337171526619,1.3220238029353633,0.011485407392673296,11.0,11.0
37,CatBoost,openml__breast-cancer__145799,0.75,0.7657635467980295,0.8607356045000074,0.9485563730000022,10,0.5873152709359606,0.7657635467980295,1.0,1.0,6.0,0.75,0.7657635467980295,0.5873152709359606,0.7657635467980295,1.0,1.0,6.0,0.5658337034297933,0.5644155886021223,0.538732929920475,3.4805844746359234,0.008730100173743295,8.0,14.0
38,CatBoost,openml__breast-w__15,0.9714285714285714,0.9713664596273291,0.6702600255000011,0.6878743455000016,10,0.6137888198757764,0.9713871635610765,0.9999421028253824,3.0,1.0,0.9714285714285714,0.9713664596273291,0.6137888198757764,0.9713871635610765,0.9999421028253824,3.0,1.0,0.1070358412035822,0.10152326732283716,0.094912137020932,1.091038844061972,0.00663683671482245,6.0,15.0
39,CatBoost,openml__car-evaluation__146192,0.9942196531791908,0.9942162925124345,0.9783604940000145,1.4892577817999917,10,0.7002352466729399,0.9988405699690819,0.9845137474255231,9.0,10.0,0.9943747966869354,0.9942956674533168,0.5767793786747555,0.9988034102481821,0.9893187532992869,9.0,10.0,0.0177947006943352,0.01946666868473134,0.0039077713186271845,6.469963368599261,0.002406242435132728,10.0,12.0
40,CatBoost,openml__car__146821,0.968208092485549,0.9670352197876058,2.394635203999993,2.34012967560001,10,0.6858011829546982,0.9976878612716764,0.901718657399924,18.0,17.0,0.9658872035084336,0.9667126267531756,0.5767793786747555,0.9977549677757036,0.9262609476031063,18.0,18.0,0.1108618888902395,0.12004232310244271,0.004189803936459125,7.451598999151561,0.01555608348208097,15.0,15.0
41,CatBoost,openml__cardiotocography__9979,1.0,1.0,7.6300532515,7.642242820399997,10,0.20693152626450523,1.0,1.0,1.0,1.0,1.0,1.0,0.07783869142818163,1.0,1.0,1.0,1.0,8.305529923180163e-05,0.00011351714448944931,9.207644833494214e-15,26.929575308723553,4.215333631476507e-06,4.0,8.0
42,CatBoost,openml__chess__3952,0.6465870816673718,0.6444242983268601,38.97601037449988,25.36174438059994,10,0.2740581361813176,0.9208366334935452,0.5726321510140603,17.0,17.0,0.6455774135137411,0.6411536457333082,0.2358922231748782,0.9207283976815935,0.5917640417437617,14.0,14.0,1.0357005713900622,1.0361944956584428,0.24948770210005664,9.815251864788745,0.0822419181759613,12.0,12.0
43,CatBoost,openml__christine__168908,0.7340666798534898,0.7310778181718971,6.261168136999913,8.665296442599972,10,0.5,0.7362448929480052,0.9781283112128679,8.0,9.0,0.7340666798534898,0.7310778181718971,0.5,0.7362448929480052,0.9781283112128679,8.0,9.0,0.5424121694501829,0.5455342704899893,0.533344734988466,17.26938819745534,0.000728340334969859,8.0,7.0
44,CatBoost,openml__churn__167141,0.956,0.958,2.666251011499981,2.5173262469000064,10,0.8518000000000001,0.9629999999999999,0.9550359712230224,3.0,4.0,0.956,0.958,0.8517999999999999,0.9629999999999999,0.9550359712230225,3.0,4.0,0.1489280074609918,0.15191628038800523,0.14905797691189215,1.4381560941618514,0.0022172893109259273,2.0,2.0
45,CatBoost,openml__cjs__14967,1.0,1.0,12.742830808000004,12.723233803600001,10,0.3068766001024065,1.0,1.0,1.0,1.0,1.0,1.0,0.2787683645812597,1.0,1.0,1.0,1.0,0.00087704621670895,0.0009157039198795,1.769621481175902e-05,4.390943905964464,0.0002045144149937652,2.0,10.0
46,CatBoost,openml__climate-model-simulation-crashes__146819,0.9351851851851852,0.9388888888888889,0.5935091485000084,0.646271113200002,10,0.1981481481481481,0.9574074074074075,0.9756097560975608,9.0,8.0,0.9351851851851852,0.9388888888888889,0.1981481481481481,0.9574074074074075,0.9756097560975608,9.0,8.0,0.14538179700800186,0.14103841339248796,0.13678429415392906,2.12755428100516,0.002136921526171674,2.0,4.0
47,CatBoost,openml__cmc__23,0.5748299319727891,0.5580391616105902,1.556631714500008,2.6439173632999973,10,0.46439143224857504,0.5621116013973156,0.958325493885231,6.0,1.0,0.5564834433996276,0.548520350504917,0.4453721462229585,0.562705777960297,0.8791017780210256,13.0,7.0,0.8919550328580516,0.9029316862366142,0.897748495621933,2.3446514858690133,0.0035822654660462704,2.0,2.0
48,CatBoost,openml__cnae-9__9981,0.9305555555555556,0.923148148148148,1.8411531364999978,1.7966589552999899,10,0.48611111111111105,0.9574074074074075,0.9273084479371313,18.0,17.0,0.9406335841218401,0.9259579313339101,0.47319178152558034,0.9570000246666913,0.9358380230745114,18.0,15.0,0.37515256889959503,0.3904884447039591,0.1397601401594839,1.4181823141844725,0.1961232444483354,21.0,21.0
49,CatBoost,openml__colic__25,0.8611111111111112,0.8641141141141141,0.8136073270000637,2.8976968447000035,10,0.627927927927928,0.8722972972972973,0.9665130568356373,3.0,4.0,0.8611111111111112,0.8641141141141141,0.627927927927928,0.8722972972972973,0.9665130568356373,3.0,4.0,0.37832045691791855,0.3756557612727084,0.3660521277593877,1.5034161833767297,0.008443763864251868,3.0,4.0
50,CatBoost,openml__colic__27,0.8220720720720721,0.8233483483483484,0.8678570170000457,2.340437157500019,10,0.6304804804804804,0.8505255255255255,0.8764926646195839,21.0,22.0,0.8220720720720721,0.8233483483483484,0.6304804804804804,0.8505255255255255,0.8764926646195839,21.0,22.0,0.4116702649322197,0.4039836450685786,0.3844512063590906,2.8512132121244216,0.007918250185399595,4.0,12.0
51,CatBoost,openml__collins__3567,1.0,1.0,46.872541024,47.032821509,10,0.37,1.0,1.0,1.0,1.0,1.0,1.0,0.23329290469088693,1.0,1.0,1.0,1.0,0.0067340767922453495,0.0076489271284546495,1.4660717084780227e-14,11.14963528276762,0.0006860248729626017,5.0,7.0
52,CatBoost,openml__connect-4__146195,0.8089105979869746,0.8074958553166984,11.134569719999945,10.994648999100036,10,0.6583033597024155,0.8660094182806061,0.7182866818404321,12.0,12.0,0.7783321825849625,0.7784531545698592,0.5226586707601492,0.8577110005407056,0.7634463666533625,12.0,12.0,0.49065442040293106,0.49158710663354527,0.3443932559244204,11.196973365567116,0.013563028258905983,8.0,8.0
53,CatBoost,openml__credit-approval__29,0.8840579710144928,0.8753623188405797,1.3883608675000012,1.517310336699997,10,0.6333333333333333,0.8768115942028987,0.9940476190476185,2.0,1.0,0.8840579710144928,0.8753623188405797,0.6333333333333333,0.8768115942028987,0.9940476190476185,2.0,1.0,0.30857911910451424,0.31434855611476326,0.31434855611476326,1.3555833218990396,0.0,1.0,5.0
54,CatBoost,openml__credit-g__31,0.745,0.746,1.6050358415000003,1.740369500500001,10,0.689,0.767,0.7307692307692307,9.0,5.0,0.745,0.746,0.689,0.767,0.7307692307692307,9.0,5.0,0.5214561830956718,0.512191211643466,0.49461737970728425,1.4892429761494124,0.01766879115020273,3.0,7.0
55,CatBoost,openml__cylinder-bands__14954,0.7962962962962963,0.8055555555555556,2.815321898499974,3.8501179027000028,10,0.42222222222222217,0.825925925925926,0.9495412844036697,2.0,3.0,0.7962962962962963,0.8055555555555556,0.42222222222222217,0.825925925925926,0.9495412844036697,2.0,3.0,0.43998943954558944,0.45727431548490516,0.39541607788856636,19.955737472615063,0.003162434622010654,6.0,5.0
56,CatBoost,openml__dermatology__35,0.972972972972973,0.9808558558558559,136.93913751400004,145.57694819249986,10,0.7513513513513514,0.9808558558558559,1.0,1.0,2.0,0.9725109725109724,0.9803048792179225,0.7415627718640686,0.9803048792179225,1.0,1.0,5.0,0.10616056997405215,0.09999725844650557,0.05720547909224187,1.1141330458122574,0.04048695549408394,12.0,14.0
57,CatBoost,openml__diabetes__37,0.7662337662337663,0.7668489405331511,0.5699058314999927,0.6648019963999976,10,0.5198735475051264,0.7733424470266576,0.974381446774085,3.0,3.0,0.7662337662337663,0.7668489405331511,0.5198735475051264,0.7733424470266576,0.974381446774085,3.0,3.0,0.4878742707470419,0.48868763852799557,0.4826587770266064,1.850827465941077,0.004406519130453537,4.0,6.0
58,CatBoost,openml__dilbert__168909,0.958,0.9568,76.49871821950012,74.41395327850012,10,0.6338,0.9883,0.9111424541607899,16.0,16.0,0.9579610980893227,0.9567986842749141,0.6369517671612785,0.9879027568987709,0.9113720333225949,16.0,16.0,0.1701622338200916,0.17120440797440298,0.03848718996943638,1.153227801438938,0.11905659185594103,16.0,16.0
59,CatBoost,openml__dna__167140,0.9576161747599614,0.9579404980185722,1.292811720000003,1.4975763619999989,10,0.828329488771909,0.9610752942568166,0.9763849695529488,9.0,5.0,0.9579387813243347,0.9579193135886982,0.8303895654832454,0.9605470891239282,0.9798108056935356,10.0,5.0,0.12749289387875345,0.12983292237307753,0.11944780769263978,0.7196292164788384,0.017303292851807105,6.0,9.0
60,CatBoost,openml__dresses-sales__125920,0.63,0.62,0.7749499234999888,1.0602162473999954,10,0.492,0.632,0.9142857142857143,4.0,1.0,0.63,0.62,0.492,0.632,0.9142857142857143,4.0,1.0,0.664541526100543,0.6711035253785809,0.6613733446138725,2.0999703396074216,0.006763659870394739,5.0,2.0
61,CatBoost,openml__ecoli__145977,0.8529411764705882,0.8721033868092691,1.2104634669999523,1.2708849378000016,10,0.4256684491978609,0.8811051693404635,0.9802348336594912,2.0,7.0,0.832465629930133,0.8597962133904634,0.2543311812152327,0.8717904517230373,0.9805748509975246,3.0,11.0,0.45174276056989926,0.6451955721075462,0.4780653914987025,11.419077257736388,0.015275568900951683,9.0,1.0
62,CatBoost,openml__eeg-eye-state__14951,0.9018691588785047,0.9031375166889186,2.073856105499999,1.7263372446999952,10,0.4487983978638185,0.9644859813084112,0.8810355987055017,6.0,6.0,0.9018691588785047,0.9031375166889186,0.4487983978638185,0.9644859813084112,0.8810355987055017,6.0,6.0,0.28358182711238195,0.28307595793708396,0.12913465568878885,19.037828884698087,0.00814129735157078,6.0,6.0
63,CatBoost,openml__electricity__219,0.859964687706908,0.8600150176590684,3.528121630499996,3.539237767199998,10,0.6252870146483293,0.9381400474869308,0.7502820122310705,4.0,4.0,0.859964687706908,0.8600150176590684,0.6252870146483293,0.9381400474869308,0.7502820122310705,4.0,4.0,0.32141008193026827,0.32457010440763573,0.16226165754863073,0.6773212493301616,0.3151255688639815,5.0,5.0
64,CatBoost,openml__elevators__3711,0.8951807228915662,0.8956569859909802,3.186073645999997,3.74313874019999,10,0.6861872444570325,0.903126792885829,0.9655673345457317,4.0,4.0,0.8951807228915662,0.8956569859909802,0.6861872444570325,0.903126792885829,0.9655673345457317,4.0,4.0,0.2534732790768969,0.2566919419017607,0.23887561586407266,1.0163597604128813,0.022915356104177855,4.0,3.0
65,CatBoost,openml__eucalyptus__2079,0.6689189189189189,0.6696964087375046,1.4387418799999523,3.020298796500007,10,0.25124028137726767,0.6750833024805628,0.9872903563941298,3.0,1.0,0.666710554706301,0.6608748061146926,0.10485187058655496,0.6668887765384953,0.9892996876893402,2.0,1.0,0.7049409079909585,0.7150712941921518,0.7150712941921518,25.861244497119124,0.0,1.0,1.0
66,CatBoost,openml__eye_movements__3897,0.6812983068253855,0.6776724410449746,8.395105030500034,7.100679403800029,10,0.3812172692771517,0.7625285387650513,0.7774623922496748,4.0,4.0,0.6818705017033833,0.6813376389048407,0.21065237945540924,0.7631797774307264,0.8518767778289579,4.0,4.0,0.7306808167289613,0.7336490830738749,0.567585490946871,21.36952656488572,0.007983081556511673,4.0,4.0
67,CatBoost,openml__fabert__168910,0.666868932038835,0.6679593955337447,3.1570230175000233,3.1568234940000366,10,0.33300616970826596,0.7109347167006806,0.886287179127015,16.0,16.0,0.6428949402698421,0.6441032951392952,0.2259287191501314,0.7059514571855094,0.8711557658719575,19.0,20.0,1.096719232439521,1.0950971318050313,0.7733584995090529,5.651880866554803,0.06595001684717318,14.0,15.0
68,CatBoost,openml__fertility__9984,0.9,0.8800000000000001,0.02614085699999965,0.1896343985000001,10,0.42000000000000004,0.8800000000000001,1.0,1.0,1.0,0.9,0.8800000000000001,0.42000000000000004,0.8800000000000001,1.0,1.0,1.0,0.41319031122570227,0.4629612575035648,0.3652273532191467,8.602917366549374,0.011864236712751412,26.0,24.0
69,CatBoost,openml__first-order-theorem-proving__9985,0.5849673202614379,0.584012868649915,7.040478352000008,6.191422859999993,10,0.4293893007284747,0.622752265117722,0.7996545171399883,6.0,6.0,0.5642396084627577,0.5638222796133714,0.27068562759484527,0.6091494795809371,0.8660796427695673,6.0,6.0,1.1448791658684925,1.139778183635946,1.0771232054094204,16.48835571673872,0.00406553974060581,6.0,6.0
70,CatBoost,openml__fl2000__3566,0.8571428571428571,0.8547619047619047,0.5083789814999999,0.5874962624999996,10,0.17619047619047618,0.8547619047619047,1.0,1.0,1.0,0.7764550264550264,0.7569690098261527,0.1125386518243661,0.8125245653817081,0.9206333235004387,4.0,4.0,0.536531277077227,1.4897408590962908,0.596529882628515,21.29891211191813,0.04314532340167432,13.0,5.0
71,CatBoost,openml__fri_c0_100_5__3620,0.8,0.8400000000000001,0.3321577874999999,0.7493382224000014,10,0.45999999999999996,0.9200000000000002,0.826086956521739,15.0,21.0,0.8000000000000002,0.8400000000000001,0.4600000000000001,0.9200000000000002,0.826086956521739,15.0,21.0,0.33758827081847986,0.4479403810445642,0.2701603808248162,7.693791163548086,0.02394785050914554,21.0,8.0
